,name,address,distance,rating,bike_lat,bike_lon
3079,The Pieman Cafe,14a Crown Alley,353.5531323821841,4.5,53.346057,-6.268001
3080,The Joy of Cha,10 Essex Street E,150.22644996250665,4.1,53.346057,-6.268001
3081,Bittersweet Cafe,Unit 3,265.29913578121057,4.4,53.346057,-6.268001
3082,The West End,Unit 1 Scarlet Row,178.9052234155498,4.2,53.346057,-6.268001
3083,Rosie's Cafe,1 Werburgh Street,362.7792001741515,4.1,53.346057,-6.268001
3084,Mochaland Cafe,20-24 Lower Ormond Quay,162.10677042032313,4.2,53.346057,-6.268001
3085,Lemon Jelly Cafe,Jervis Street,214.5194225499985,4.0,53.346057,-6.268001
3086,Frank And Honest Gourmet Coffee Shop,Aston Pl,520.4914025420725,3.7,53.346057,-6.268001
3087,Industry,41A/B Drury Street,523.5757774268433,4.3,53.346057,-6.268001
3088,Love Is Art atelier,3 Great Strand Street,63.29900581816148,4.3,53.346057,-6.268001
3089,Butlers Choclate Café,4 Lower Liffey Street,336.92229692691154,4.6,53.346057,-6.268001
3090,The Ink Factory,15 Wellington Quay,161.05752563826553,4.1,53.346057,-6.268001
3091,Tea Garden,7 Lower Ormond Quay,71.14675529319368,4.2,53.346057,-6.268001
3092,Chorus Cafe,Scarlet Row Fishamble Street,228.977706127889,4.3,53.346057,-6.268001
3093,The Riddler,La Rochelle Building,563.4883530828777,4.3,53.346057,-6.268001
3094,The Busy Bee,68 Dame Street,258.50335048730204,3.4,53.346057,-6.268001
3095,Vice Coffee,54 Middle Abbey Street,434.0855360151334,4.3,53.346057,-6.268001
3096,Outhouse,105 Capel Street,379.60182106821725,4.3,53.346057,-6.268001
3097,Cafe Sol,46 Baggot Street Lower,220.2362644618034,4.0,53.346057,-6.268001
3098,KC Peaches Cafe Dame Street,54 Dame Street,282.7258640233638,4.1,53.346057,-6.268001
3099,Le Petit Parisien,28 Dame Street,352.26462561072566,3.8,53.346057,-6.268001
3100,Brother Sister,59 South William Street,618.6874435085386,4.2,53.346057,-6.268001
3101,Soup Dragon,168 Capel Street,5.858560903221448,4.4,53.346057,-6.268001
3102,Brick Alley Cafe,25 E Essex Street,195.6722883493522,3.3,53.346057,-6.268001
3103,Cafe Nero,22-23 Temple Bar,403.2225283306215,4.7,53.346057,-6.268001
3104,Clement and Pekoe,50 South William Street,611.5825510365895,4.2,53.346057,-6.268001
3105,Oh! Rourkes,Bridgefoot Street,102.22121739693895,4.6,53.343893,-6.280531
3106,Proper Order Coffee Co.,7 Haymarket,410.849026035536,4.5,53.343893,-6.280531
3107,Urbanity,The Glass House,338.61694513993507,4.5,53.343893,-6.280531
3108,Container Coffee,161 Thomas Street,245.200559943237,4.4,53.343893,-6.280531
3109,LEGIT,1 Meath Mart,314.49473504462,4.5,53.343893,-6.280531
3110,Two Pups Coffee,The Liberties,693.2644439555944,4.6,53.343893,-6.280531
3111,Insomnia,17 Ellis Quay,426.3904717083011,1.0,53.343893,-6.280531
3112,The Dublin Cookie Co.,29 Thomas Street,104.8275045911254,4.1,53.343893,-6.280531
3113,Craft Coffee Roasters,27 Merchant's Quay,367.4737273994715,4.1,53.343893,-6.280531
3114,Cinnamon Cafe,Smithfield Market,328.12788817155473,3.3,53.343893,-6.280531
3115,Coffee Etc,1 Haymarket,417.99333707310825,5.0,53.343893,-6.280531
3116,Third Space,14 Smithfield Market,445.0384578814992,4.4,53.343893,-6.280531
3117,Bakers Bar & Restaurant,47-48 Thomas Street,162.6260038030047,4.1,53.343893,-6.280531
3118,The Food gallery,84 Thomas Street,282.3180920490312,4.0,53.343893,-6.280531
3119,Generator Dublin,Smithfield Square,522.8337176757863,3.7,53.343893,-6.280531
3120,The Riddler,La Rochelle Building,382.37880248294545,4.3,53.343893,-6.280531
3121,Cathedral Cafe,2 Dean St,724.7100236928986,3.9,53.343893,-6.280531
3122,Griolladh,"41 Thomas St, The Liberties,",139.242446053187,4.8,53.343893,-6.280531
3123,Ginger Cafe&Deli,95 Francis Street,570.3162619181115,5.0,53.343893,-6.280531
3124,Caffe Noto,79 Thomas St,308.09499823119086,3.2,53.343893,-6.280531
3125,Luncheonette,National College of Art and Design,103.02845105155512,4.6,53.343893,-6.280531
3126,Bounceback Cafe,80B Thomas Street,277.1964615560523,5.0,53.343893,-6.280531
3127,Groundstate,48 James St,521.0236052047441,4.9,53.343893,-6.280531
3128,Tasty 8,67 - 68 Meath Street,351.11576248715284,4.3,53.343893,-6.280531
3129,Costa Coffee,Smithfield Market,376.616678979281,3.3,53.343893,-6.280531
3130,Piedescalso,78 Thomas Street,296.2920547584614,3.0,53.343893,-6.280531
3131,Lucky's,THE LIBERTIES,291.78139220595233,4.5,53.343893,-6.280531
3132,Connect Centre,118 Thomas Street,97.08325238182931,0.0,53.343893,-6.280531
3133,Lovin Catering,49 Francis St,549.5790653867351,4.5,53.343893,-6.280531
3134,Belly Bites Cafe,80B Thomas Street,277.1964615560523,3.0,53.343893,-6.280531
3135,Harmony Garden,28 Thomas Street,113.16303863731369,0.0,53.343893,-6.280531
3136,Doughnuts & Coffee,Phoenix Street North,412.3834483267323,0.0,53.343893,-6.280531
3137,The Coffee Dispensary,Arran Quay,643.4146864528152,0.0,53.343893,-6.280531
3138,Brambles Deli Café,"National Museum of Ireland, Collins Barracks",586.1906652743093,3.5,53.343893,-6.280531
3139,Duck Lane Cafe,Smithfield vlge,548.28035564222,0.0,53.343893,-6.280531
3140,Cafe Assisi,80b Thomas Street,277.1964615560523,0.0,53.343893,-6.280531
3141,Proper Order Coffee Co.,7 Haymarket,199.78669478180714,4.5,53.3488,-6.281637
3142,Urbanity,The Glass House,276.8009019470966,4.5,53.3488,-6.281637
3143,Insomnia,17 Ellis Quay,249.13201400095383,1.0,53.3488,-6.281637
3144,Coffee Etc,1 Haymarket,235.15480978504013,5.0,53.3488,-6.281637
3145,Oh! Rourkes,Bridgefoot Street,449.52504962687647,4.6,53.3488,-6.281637
3146,Third Space,14 Smithfield Market,223.3908431777022,4.4,53.3488,-6.281637
3147,Cinnamon Cafe,Smithfield Market,289.03092028254423,3.3,53.3488,-6.281637
3148,Generator Dublin,Smithfield Square,256.8337120320894,3.7,53.3488,-6.281637
3149,Lucaffe,"Unit 1, Oxmantown Green",27.39416459372353,2.0,53.3488,-6.281637
3150,Lilliput Stores,5 Rosemount Terrace,205.63808535823532,4.6,53.3488,-6.281637
3151,Social Fabric Cafe,34 Stoneybatter,196.90205622451452,5.0,53.3488,-6.281637
3152,Love Supreme,57 Manor Street,528.6954559281654,4.4,53.3488,-6.281637
3153,Craft Coffee Roasters,27 Merchant's Quay,583.5577260742664,4.1,53.3488,-6.281637
3154,Oscars Cafe Bar,6 Smithfield Square,241.78554170088483,3.6,53.3488,-6.281637
3155,Oxmantown Smithfield,13 Smithfield,266.2435665371299,5.0,53.3488,-6.281637
3156,Slice,56 Manor Street Place,428.89954522976797,4.3,53.3488,-6.281637
3157,Cafe Oasis,54 North King Street,396.4036925628704,4.7,53.3488,-6.281637
3158,Costa Coffee,Smithfield Market,275.9691735987223,3.3,53.3488,-6.281637
3159,Cowtown Cafe,73 Manor Street,427.2468364373271,3.7,53.3488,-6.281637
3160,Market Cafe,Smithfield Terrace,277.03915457979576,0.0,53.3488,-6.281637
3161,The Coffee Dispensary,Arran Quay,342.83144085140293,0.0,53.3488,-6.281637
3162,Cafe National Museum,Collins Barracks,392.7595203249037,2.0,53.3488,-6.281637
3163,Doughnuts & Coffee,Phoenix Street North,354.37550116839776,0.0,53.3488,-6.281637
3164,Brambles Deli Café,"National Museum of Ireland, Collins Barracks",248.88588655227895,3.5,53.3488,-6.281637
3165,Duck Lane Cafe,Smithfield vlge,267.48416051897556,0.0,53.3488,-6.281637
3166,Beanhive,26 Dawson Street,323.1477471983796,4.6,53.337132,-6.26059
3167,The Bald Barista,Avalon House,508.465202471345,4.6,53.337132,-6.26059
3168,Tang,23 Dawson Street,286.7608892342136,4.8,53.337132,-6.26059
3169,Goose On The Loose,2 Kevin Street,368.3526564708076,4.5,53.337132,-6.26059
3170,The Art Of Coffee,Block E Iveagh Court,500.8039902291198,3.8,53.337132,-6.26059
3171,Starbucks,21 St Stephen's Green,300.681957428964,3.0,53.337132,-6.26059
3172,Joe's Coffee,15 Montague Street,216.45650679911543,4.2,53.337132,-6.26059
3173,Accents Coffee & Tea Lounge,23 Stephen Street Lower,559.4927010677154,4.3,53.337132,-6.26059
3174,Gerry's Coffee Shop,6 Montague St,278.2765230707168,4.5,53.337132,-6.26059
3175,The Rolling Donut,55 King Street S,342.79206930568034,4.2,53.337132,-6.26059
3176,Coppa Cafe,Royal Hibernian Academy,373.9156231178844,4.2,53.337132,-6.26059
3177,Coffeeangel,16 South Anne Street,456.17429724635184,4.3,53.337132,-6.26059
3178,Emer's Kitchen,102 Leeson Street Lower,282.78129038448736,4.6,53.337132,-6.26059
3179,Cafe Sol,58 Harcourt Street,353.4636654161295,3.8,53.337132,-6.26059
3180,Coffee Hub,17-19 Merrion Street Upper,496.49979782250995,3.0,53.337132,-6.26059
3181,Network,39 Aungier Street,389.5922653485174,4.5,53.337132,-6.26059
3182,The Kiosk,Lower Lesson Street,278.01549005189327,3.8,53.337132,-6.26059
3183,Peacock Green & Co,Hatch Street Upper,397.0662797739094,3.9,53.337132,-6.26059
3184,Brother Sister,59 South William Street,521.4636883660859,4.2,53.337132,-6.26059
3185,Clement and Pekoe,50 South William Street,510.21258030131867,4.2,53.337132,-6.26059
3186,Hatch and Sons,15 St Stephen's Green,302.3961962442461,4.2,53.337132,-6.26059
3187,PEACOCKGREEN & CO.,25 Leeson Street Lower,532.4694545502177,4.0,53.337132,-6.26059
3188,Insomnia Coffee Company,1-3 Chatham Row,460.57309326032043,4.7,53.337132,-6.26059
3189,Insomnia Coffee Company,4 S Stephen's Green,320.52483507598106,3.8,53.337132,-6.26059
3190,Dolce Sicily,20 South Anne Street,441.81746149180634,4.4,53.337132,-6.26059
3191,Cafe Bliss,4B Montague St,285.5181054329365,3.8,53.337132,-6.26059
3192,Wolf & Spoon,10a Aungier Street,515.3008582604876,4.1,53.337132,-6.26059
3193,Caffè Nero,5 Merrion Row,426.9467053966843,3.8,53.337132,-6.26059
3194,Tea & Coffee World,Stephens Green Centre,43.98886914316242,4.5,53.337132,-6.26059
3195,Cafe Nero,51 South King Street,349.10688973625753,3.7,53.337132,-6.26059
3196,Metro Cafe,43 S William Street,483.66282651193126,4.0,53.337132,-6.26059
3197,The Bald Barista,68 Augnier Street,509.5869672416045,4.0,53.337132,-6.26059
3198,KC Peaches Cafe St Stephen's Green,35-37 Saint Stephen's Green,384.5640557364746,3.8,53.337132,-6.26059
3199,Brother Hubbard South,46 Harrington Street,591.9672466031471,3.9,53.337132,-6.26059
3200,Bewley's Cafe,78-79 Grafton Street,503.91549027723084,3.7,53.337132,-6.26059
3201,Fresh- The Good Food Market,1-4 Camden Street,321.69189847365607,3.0,53.337132,-6.26059
3202,Java Republic,Dawson  Street,507.7335480417183,4.8,53.337132,-6.26059
3203,Gurmans Tea And Coffee World shop,"Unit 16, Groound Floor",319.22616791614075,3.8,53.337132,-6.26059
3204,Cafe Sofia,5A Wexford Street,336.70738615275906,4.1,53.337132,-6.26059
3205,Dublin Barista School,19a Anne Street South,440.06543762291676,4.5,53.337132,-6.26059
3206,Chewbrew,77 Aungier Street,560.6586748061399,4.1,53.337132,-6.26059
3207,Check 22,22 Harcourt Terrace,562.9268248716601,4.5,53.337132,-6.26059
3208,Butlers Chocolate Cafe,9 Chatham Street,433.40414125010267,4.3,53.337132,-6.26059
3209,Busy Feet & Coco Cafe,41-42 South William Street,488.3331114030104,3.8,53.337132,-6.26059
3210,The Blonde Cafe,17 Harcourt Road,544.6303389468171,4.8,53.337132,-6.26059
3211,The Cake Café,The Daintree Building,448.0105279521711,4.0,53.337132,-6.26059
3212,Fontana Cafe,21 Camden St Lower,364.8946786048782,3.1,53.337132,-6.26059
3213,Taste Food Company Cafe and Bistro,39/40 S William St,461.32106372475727,3.9,53.337132,-6.26059
3214,Starbucks,Bishops Square,448.5092153551456,5.0,53.337132,-6.26059
3215,O'Briens Sandwich Café,103 Lower Lesson Street,247.95875254218714,4.0,53.337132,-6.26059
3216,Oh! Rourkes,Bridgefoot Street,414.3809056869216,4.6,53.347477,-6.28525
3217,Insomnia,17 Ellis Quay,89.24146236990666,1.0,53.347477,-6.28525
3218,Urbanity,The Glass House,413.88134696330553,4.5,53.347477,-6.28525
3219,Proper Order Coffee Co.,7 Haymarket,381.8748294227127,4.5,53.347477,-6.28525
3220,Yu Cafe and Restaurant,30 James Street,616.7064693985915,4.5,53.347477,-6.28525
3221,Container Coffee,161 Thomas Street,447.47855883952707,4.4,53.347477,-6.28525
3222,Third Space,14 Smithfield Market,431.63799756251484,4.4,53.347477,-6.28525
3223,Groundstate,48 James St,544.8144962320722,4.9,53.347477,-6.28525
3224,Lilliput Stores,5 Rosemount Terrace,289.3309320290755,4.6,53.347477,-6.28525
3225,Butlers Chocolate Cafe,Heuston Station,517.3742850340352,4.8,53.347477,-6.28525
3226,Coffee Etc,1 Haymarket,426.34933024112496,5.0,53.347477,-6.28525
3227,Social Fabric Cafe,34 Stoneybatter,399.21253972751515,5.0,53.347477,-6.28525
3228,Lucaffe,"Unit 1, Oxmantown Green",254.02359231375914,2.0,53.347477,-6.28525
3229,AMT Coffee,Heuston Station,463.37577207313984,3.5,53.347477,-6.28525
3230,Generator Dublin,Smithfield Square,499.702664414066,3.7,53.347477,-6.28525
3231,Coco & Green,Heuston Station,511.5090135614037,3.3,53.347477,-6.28525
3232,Cinnamon Cafe,Smithfield Market,420.2437727562174,3.3,53.347477,-6.28525
3233,Bakers Bar & Restaurant,47-48 Thomas Street,669.5254052061331,4.1,53.347477,-6.28525
3234,Oxmantown Smithfield,13 Smithfield,536.5870746314766,5.0,53.347477,-6.28525
3235,Oscars Cafe Bar,6 Smithfield Square,503.22033315072383,3.6,53.347477,-6.28525
3236,Luncheonette,National College of Art and Design,597.9755262571515,4.6,53.347477,-6.28525
3237,Griolladh,"41 Thomas St, The Liberties,",643.1121369910087,4.8,53.347477,-6.28525
3238,The Dublin Cookie Co.,29 Thomas Street,582.2354874334037,4.1,53.347477,-6.28525
3239,The Coffee Dispensary,Arran Quay,137.54551923801858,0.0,53.347477,-6.28525
3240,Brambles Deli Café,"National Museum of Ireland, Collins Barracks",94.79048205321673,3.5,53.347477,-6.28525
3241,Costa Coffee,Smithfield Market,441.4404815956415,3.3,53.347477,-6.28525
3242,Cafe National Museum,Collins Barracks,211.5931685006019,2.0,53.347477,-6.28525
3243,Market Cafe,Smithfield Terrace,551.343129529171,0.0,53.347477,-6.28525
3244,Cafe Toga,U3 Heuston Station,525.7300278282103,0.0,53.347477,-6.28525
3245,Connect Centre,118 Thomas Street,601.0368401889867,0.0,53.347477,-6.28525
3246,Coffee District,"Unit 2D, Mary Aikenhead House",582.7470759556514,0.0,53.347477,-6.28525
3247,Duck Lane Cafe,Smithfield vlge,518.2925543641313,0.0,53.347477,-6.28525
3248,Harmony Garden,28 Thomas Street,536.4050736534288,0.0,53.347477,-6.28525
3249,Beanhive,26 Dawson Street,336.03286725823745,4.6,53.337494,-6.26199
3250,Goose On The Loose,2 Kevin Street,272.8297419381262,4.5,53.337494,-6.26199
3251,The Bald Barista,Avalon House,417.71202449134375,4.6,53.337494,-6.26199
3252,Accents Coffee & Tea Lounge,23 Stephen Street Lower,479.81107964031673,4.3,53.337494,-6.26199
3253,Tang,23 Dawson Street,304.655554781317,4.8,53.337494,-6.26199
3254,Joe's Coffee,15 Montague Street,151.7030882896106,4.2,53.337494,-6.26199
3255,Gerry's Coffee Shop,6 Montague St,205.9809931618557,4.5,53.337494,-6.26199
3256,Starbucks,21 St Stephen's Green,344.32815670430534,3.0,53.337494,-6.26199
3257,The Rolling Donut,55 King Street S,306.24484428120064,4.2,53.337494,-6.26199
3258,Coffeeangel,16 South Anne Street,452.9109848967032,4.3,53.337494,-6.26199
3259,Network,39 Aungier Street,288.4194269257437,4.5,53.337494,-6.26199
3260,Coppa Cafe,Royal Hibernian Academy,469.12216432938476,4.2,53.337494,-6.26199
3261,Cafe Bliss,4B Montague St,213.26780176135367,3.8,53.337494,-6.26199
3262,Industry,41A/B Drury Street,535.8612356941975,4.3,53.337494,-6.26199
3263,Cafe Sol,58 Harcourt Street,365.91877058199316,3.8,53.337494,-6.26199
3264,Peacock Green & Co,Hatch Street Upper,421.46580508768665,3.9,53.337494,-6.26199
3265,Brother Sister,59 South William Street,471.01028748616966,4.2,53.337494,-6.26199
3266,Clement and Pekoe,50 South William Street,452.10131157939134,4.2,53.337494,-6.26199
3267,Emer's Kitchen,102 Leeson Street Lower,384.0257221343883,4.6,53.337494,-6.26199
3268,Insomnia Coffee Company,4 S Stephen's Green,303.5201902033985,3.8,53.337494,-6.26199
3269,Hatch and Sons,15 St Stephen's Green,329.61497879391925,4.2,53.337494,-6.26199
3270,Insomnia Coffee Company,1-3 Chatham Row,402.6900959726683,4.7,53.337494,-6.26199
3271,PEACOCKGREEN & CO.,25 Leeson Street Lower,629.2250265869086,4.0,53.337494,-6.26199
3272,Dolce Sicily,20 South Anne Street,438.1940831435895,4.4,53.337494,-6.26199
3273,Wolf & Spoon,10a Aungier Street,429.0236633551813,4.1,53.337494,-6.26199
3274,Cafe Nero,51 South King Street,301.15610041310674,3.7,53.337494,-6.26199
3275,The Kiosk,Lower Lesson Street,379.2834116980292,3.8,53.337494,-6.26199
3276,The Bald Barista,68 Augnier Street,418.71142230922527,4.0,53.337494,-6.26199
3277,Caffè Nero,5 Merrion Row,507.8339244676343,3.8,53.337494,-6.26199
3278,Metro Cafe,43 S William Street,421.0586646821979,4.0,53.337494,-6.26199
3279,KC Peaches Cafe St Stephen's Green,35-37 Saint Stephen's Green,453.700077990898,3.8,53.337494,-6.26199
3280,Gurmans Tea And Coffee World shop,"Unit 16, Groound Floor",277.6316166139268,3.8,53.337494,-6.26199
3281,Bewley's Cafe,78-79 Grafton Street,476.3984962511287,3.7,53.337494,-6.26199
3282,Fresh- The Good Food Market,1-4 Camden Street,253.44675042232515,3.0,53.337494,-6.26199
3283,Cafe Sofia,5A Wexford Street,245.85168765034757,4.1,53.337494,-6.26199
3284,Java Republic,Dawson  Street,527.1026963012057,4.8,53.337494,-6.26199
3285,Tea & Coffee World,Stephens Green Centre,145.22704024786134,4.5,53.337494,-6.26199
3286,Chewbrew,77 Aungier Street,474.9274243761581,4.1,53.337494,-6.26199
3287,Dublin Barista School,19a Anne Street South,438.21830349509804,4.5,53.337494,-6.26199
3288,Butlers Chocolate Cafe,9 Chatham Street,379.1534888250481,4.3,53.337494,-6.26199
3289,Taste Food Company Cafe and Bistro,39/40 S William St,396.2229592623461,3.9,53.337494,-6.26199
3290,Fontana Cafe,21 Camden St Lower,327.12087963013727,3.1,53.337494,-6.26199
3291,Busy Feet & Coco Cafe,41-42 South William Street,419.99880714350957,3.8,53.337494,-6.26199
3292,Brewbaker,22 S Frederick Street,640.3873009315002,3.1,53.337494,-6.26199
3293,The Kilkenny Café,6 Nassau Street,681.8358802959729,4.1,53.337494,-6.26199
3294,Starbucks,Bishops Square,352.10906432340494,5.0,53.337494,-6.26199
3295,Insomnia,9 Wexford Street,236.31882291962938,2.5,53.337494,-6.26199
3296,The Cake Café,The Daintree Building,404.2991508868511,4.0,53.337494,-6.26199
3297,Rothar Bike Cafe,16 Fade Street,518.3788206395171,4.5,53.337494,-6.26199
3298,O'Briens Sandwich Café,103 Lower Lesson Street,349.16165541919577,4.0,53.337494,-6.26199
3299,TJ's Coffee Bar,79 Parnell St,68.3389543334626,4.3,53.352149,-6.260533
3300,The Lovinspoon,13 N Frederick Street,479.5643628214687,4.6,53.352149,-6.260533
3301,The Hot Donut,6 Upper O'Connell St,217.69385282504828,4.6,53.352149,-6.260533
3302,Lily's Cafe,3A Cavendish Row,104.18427965633792,4.6,53.352149,-6.260533
3303,Starbucks,56 Lower O'Connell Street,271.36576111324524,3.8,53.352149,-6.260533
3304,The Art Of Coffee,Unit 10 GPO Arcade,350.50350297656735,4.4,53.352149,-6.260533
3305,The Vintage Teapot,8 Cathedral Street,213.19741142721585,3.8,53.352149,-6.260533
3306,Cobalt Cafe & Gallery,16 N Great Georges St,238.04928319083976,4.5,53.352149,-6.260533
3307,Art Cafe Dublin,1 Frenchman's Lane,508.32188253247807,4.3,53.352149,-6.260533
3308,Cafe Nero,9 O'Connell Street Upper,174.4412286219845,3.4,53.352149,-6.260533
3309,147 Deli,147 Parnell Street,154.2320220977078,4.6,53.352149,-6.260533
3310,Candy Café,Gardiner Row,339.05841303532503,3.6,53.352149,-6.260533
3311,Insomnia,7 Abbey Street Upper,610.4441000889667,4.3,53.352149,-6.260533
3312,La Pausa Cafe,1-B Blessington Street,562.9085603325979,5.0,53.352149,-6.260533
3313,The Earl,Earl Street North,234.28218836806116,3.8,53.352149,-6.260533
3314,Koffee and Kale,21B Hill Street,313.7432430448737,4.0,53.352149,-6.260533
3315,The Wooden Whisk,94 Talbot Street,328.7928080078751,4.2,53.352149,-6.260533
3316,The Tram Cafe,1 Wolfe Tone Square W,645.2855472426297,3.8,53.352149,-6.260533
3317,Esquires Coffee,28-32 O'Connell Street,75.36184110202056,3.0,53.352149,-6.260533
3318,Blas Café,26 King's Inns Street,473.7146673746891,4.3,53.352149,-6.260533
3319,In Cahoots,166-168 Parnell St,195.09474606430874,3.6,53.352149,-6.260533
3320,F Ronan,24 Eden Quay,515.8464315330859,5.0,53.352149,-6.260533
3321,Vice Coffee,54 Middle Abbey Street,475.78684999153984,4.3,53.352149,-6.260533
3322,BOWLS by Kwanghi Chan,56 Marlborough St,145.26144153679857,5.0,53.352149,-6.260533
3323,Christophes,Duck Lane,302.4194778898306,3.1,53.352149,-6.260533
3324,Butlers Chocolate Café,31 Henry Street,272.3248819411643,4.1,53.352149,-6.260533
3325,Insomnia,Spar Capel Street,261.0283740219117,4.5,53.352149,-6.260533
3326,D2 Coffee House,North Dock,636.8194362941482,3.8,53.352149,-6.260533
3327,Hugh Lane Cafe,Hugh Lane Gallery,354.71349412110055,2.5,53.352149,-6.260533
3328,Coffee Dock,Findlater Place - Plaza Academy,63.09842274152044,4.0,53.352149,-6.260533
3329,DELISUZ,58a Blessington Street,687.8083236390266,4.7,53.352149,-6.260533
3330,Quigley's,13-15 Moore Street,232.88163768727503,0.0,53.352149,-6.260533
3331,Debenhams Cafe,54-62 Henry Street,335.051140896294,4.0,53.352149,-6.260533
3332,Starbucks,8 Earl Street  N,272.21973223891854,4.0,53.352149,-6.260533
3333,The Church,Jervis Street,567.1044997369245,3.7,53.352149,-6.260533
3334,Reflection Cafe Brasserie,48-50 Henry Street,334.5580698783076,3.5,53.352149,-6.260533
3335,O'Briens Irish Sandwich Bar,Unit 1,261.0283740219117,5.0,53.352149,-6.260533
3336,Café Rotunda,The Rotunda Hospital,210.8847545537633,3.5,53.352149,-6.260533
3337,Coffee Coloney,8 9 Talbot Street,330.3081890921902,0.0,53.352149,-6.260533
3338,Marlborough Cafe,90 Marlborough Street,287.7767658133018,1.6,53.352149,-6.260533
3339,O'brien's Irish Sandwich Bar,8 O'connell St,209.01036085049262,0.0,53.352149,-6.260533
3340,Smock Alley Café,3-4 Smock Alley Ct,261.0283740219117,4.0,53.352149,-6.260533
3341,Quigleys Cafe,Henry Street,438.5367326009868,3.4,53.352149,-6.260533
3342,Mary Mall Cafe,Mary Street,611.1312867600674,4.0,53.352149,-6.260533
3343,Access Cyber Cafe,168 Parnell Street,203.86721163569325,0.0,53.352149,-6.260533
3344,Esquires Coffee,79A Talbot Street,278.0308759108614,0.0,53.352149,-6.260533
3345,Starbucks,39 Henry Street,338.6542348224962,3.7,53.352149,-6.260533
3346,Deli Cafe,Main Street,261.0283740219117,0.0,53.352149,-6.260533
3347,Cruises Coffee,28 North Lotts,506.9817824642427,3.0,53.352149,-6.260533
3348,Clement & Pekoe Stores,24/25 Blessington Street,697.5859624374165,4.0,53.352149,-6.260533
3349,Shoe Lane Coffee,7 Tara Street,130.51646308209547,4.8,53.348279,-6.254662
3350,Art Cafe Dublin,1 Frenchman's Lane,187.40717947703058,4.3,53.348279,-6.254662
3351,Cocobrew,5 Bedford Row,546.1698489719979,4.7,53.348279,-6.254662
3352,F Ronan,24 Eden Quay,111.75248479825416,5.0,53.348279,-6.254662
3353,Bread 41,41 Pearse St,435.91542494431854,4.7,53.348279,-6.254662
3354,9th Degree Coffee Roasters,28 Westmoreland St,359.66183421718625,4.5,53.348279,-6.254662
3355,The Art Of Coffee,Unit 10 GPO Arcade,471.2423199707764,4.4,53.348279,-6.254662
3356,D2 Coffee House,North Dock,102.72062316695802,3.8,53.348279,-6.254662
3357,The Pig and Heifer,21-23 City Quay,362.8145703353352,4.4,53.348279,-6.254662
3358,Nicks Coffee Company,7 Tara St,130.68853422064876,5.0,53.348279,-6.254662
3359,Starbucks,56 Lower O'Connell Street,389.4313142256223,3.8,53.348279,-6.254662
3360,Frank And Honest Gourmet Coffee Shop,Aston Pl,425.60273812904484,3.7,53.348279,-6.254662
3361,The Hot Donut,6 Upper O'Connell St,417.7441825235753,4.6,53.348279,-6.254662
3362,The Wooden Whisk,94 Talbot Street,264.9003610790842,4.2,53.348279,-6.254662
3363,Keoghs Café,1-2 Trinity Street,688.1696363938503,4.0,53.348279,-6.254662
3364,Red Rose Café,6 Poolbeg Street,170.40016189125515,4.4,53.348279,-6.254662
3365,The Vintage Teapot,8 Cathedral Street,398.50761780018536,3.8,53.348279,-6.254662
3366,The Atrium Lounge,Westmoreland Street,396.2199063666193,4.6,53.348279,-6.254662
3367,The Earl,Earl Street North,371.81469374079717,3.8,53.348279,-6.254662
3368,"Laine, My Love",38 Talbot Street,425.50031538004106,4.6,53.348279,-6.254662
3369,Roasted Bean Coffee Company,53B Talbot St,429.75653375029236,3.8,53.348279,-6.254662
3370,Vice Coffee,54 Middle Abbey Street,510.31542406244944,4.3,53.348279,-6.254662
3371,Gallaher & Co,16A D'Olier Street,301.6488043994214,3.4,53.348279,-6.254662
3372,Seven Wonders,The CHQ Building,460.32274690104856,4.1,53.348279,-6.254662
3373,Cafe Nero,9 O'Connell Street Upper,448.3994795072686,3.4,53.348279,-6.254662
3374,TJ's Coffee Bar,79 Parnell St,640.0801785927929,4.3,53.348279,-6.254662
3375,Cafe Nero,22-23 Temple Bar,561.3573375856337,4.7,53.348279,-6.254662
3376,Lily's Cafe,3A Cavendish Row,683.9029390603035,4.6,53.348279,-6.254662
3377,Avoca,11-13 Suffolk Street,627.61550125083,4.3,53.348279,-6.254662
3378,Yellow Cup House,32 Pearse Street,387.46435140081746,4.7,53.348279,-6.254662
3379,Bear,"Unit 2,Westblock",438.7218362108509,3.7,53.348279,-6.254662
3380,The Pantry,64 Talbot Street,361.38552407833674,4.1,53.348279,-6.254662
3381,Costa Coffee,3 College Green,620.8479043919643,3.5,53.348279,-6.254662
3382,Honey Truffle Kitchen,45 Pearse St,601.5739702667871,4.2,53.348279,-6.254662
3383,O'Donovan,44 Pearse Street,592.2837735214299,4.0,53.348279,-6.254662
3384,McCabes Deli,37/39 Tara Street,290.21767731368556,4.2,53.348279,-6.254662
3385,Insomnia Coffee Company,"Unit 1, Customhouse Quay Mall",456.3870223490646,3.0,53.348279,-6.254662
3386,Jaffa on the Quay,10 Burgh Quay,187.5794583218622,3.7,53.348279,-6.254662
3387,Christophes,Duck Lane,382.352463610936,3.1,53.348279,-6.254662
3388,Esquires Coffee,28-32 O'Connell Street,534.9466927503904,3.0,53.348279,-6.254662
3389,Murphy's Bistro Cafe,22 Bachelors Walk,444.3675736036421,4.6,53.348279,-6.254662
3390,Wake Cup,Talbot Street,417.2555710805424,1.0,53.348279,-6.254662
